name_of_work,work_type,department,project_type,gis_id,works_aa_approval_id,road_no,latitude,longitude,polygon_area,polygon_centroid,geometry,length,width,area,gis_snap,measure_in
parimandal kra 5 madhil vividh udyananchi sthapatyavishayak durusti v dekhbhalichi kaame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8401,15046,1,73.86459129,18.47953428,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.86459128826665,18.479534282666666]}",NULL,NULL,NULL,653113702948d.png,point
parimandal kra.3 madhil vividh udyananchi sthapatyavishayak durusti v dekhbhalichi kaame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8400,14935,1,73.8881831,18.44922197,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.888183097,18.449221971999997]}",NULL,NULL,NULL,653111a6e95d9.png,point
parimandal kra. 3 madhil vividh udyanatil lahan mulanchi khelani durusti v dekhbhal karane,Maintenance Work,Garden,Development Of Garden Civil Work,8399,14943,1,73.84926166,18.48622102,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.849261657,18.486221018]}",NULL,NULL,NULL,65310fc7c4381.png,point
parimandal kra. 3 madhil vividh udyanatil lahan mulanchi khelani durusti v dekhbhal karane,Maintenance Work,Garden,Development Of Garden Civil Work,8398,14943,1,73.84926166,18.48622102,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.849261657,18.486221018]}",NULL,NULL,NULL,65310fc6907eb.png,point
"parimandal kra 3, 4 v 5 madhil vividh udyanatil open gym sahityanchi dekhbhal  v durustichi kame karane",Maintenance Work,Garden,Development Of Garden Civil Work,8397,14870,1,73.80056477,18.48186038,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.80056477093333,18.481860380266664]}",NULL,NULL,NULL,65310c142406b.png,point
"parimandal kra 3, 4 v 5 madhil vividh udyanatil open gym sahityanchi dekhbhal  v durustichi kame karane",Maintenance Work,Garden,Development Of Garden Civil Work,8396,14870,1,73.80056477,18.48186038,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.80056477093333,18.481860380266664]}",NULL,NULL,NULL,65310c13ac9f6.png,point
parimandal kra 2 madhil vividh udyananchi sthapatyavishayak durusti v dekhbhalichi kaame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8395,14863,1,73.78376097,18.53546691,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.78376096593334,18.535466910933334]}",NULL,NULL,NULL,653108120cfc8.png,point
parimandal kra 2 madhil vividh udyananchi sthapatyavishayak durusti v dekhbhalichi kaame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8394,14863,1,73.78376097,18.53546691,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.78376096593334,18.535466910933334]}",NULL,NULL,NULL,6531080e1092f.png,point
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8393,17298,1,73.89781964,18.45071432,0,"73.89781963754052,18.450714318564685","{""type"":""LineString"",""coordinates"":[[73.89781963754052,18.450714318564685],[73.89781963754052,18.450714318564685]]}",NULL,NULL,NULL,6530fe3a1ea73.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8392,17298,1,73.89787983,18.45116167,0.007261206,"73.89787983338064,18.451161668702994","{""type"":""LineString"",""coordinates"":[[73.89790352178413,18.451137980299507],[73.89785614497715,18.451185357106485]]}",NULL,NULL,NULL,6530fe37228a4.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8391,17298,1,73.89666383,18.45073528,0.345305998,"73.89666382866824,18.450735277440202","{""type"":""LineString"",""coordinates"":[[73.89610320311901,18.449835118107643],[73.89600844950506,18.451161668702994],[73.89787983338064,18.451209045509973]]}",NULL,NULL,NULL,6530fe2f79ad8.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8390,17298,1,73.89666383,18.45073528,0.345305998,"73.89666382866824,18.450735277440202","{""type"":""LineString"",""coordinates"":[[73.89610320311901,18.449835118107643],[73.89600844950506,18.451161668702994],[73.89787983338064,18.451209045509973]]}",NULL,NULL,NULL,6530fe2d5143e.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8389,17298,1,73.89666383,18.45073528,0.345305998,"73.89666382866824,18.450735277440202","{""type"":""LineString"",""coordinates"":[[73.89610320311901,18.449835118107643],[73.89600844950506,18.451161668702994],[73.89787983338064,18.451209045509973]]}",NULL,NULL,NULL,6530fe1927c26.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8388,17298,1,73.89787983,18.45116167,0.007261206,"73.89787983338064,18.451161668702994","{""type"":""LineString"",""coordinates"":[[73.89790352178413,18.451137980299507],[73.89785614497715,18.451185357106485]]}",NULL,NULL,NULL,6530fe18438b6.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8387,17298,1,73.89787983,18.45116167,0.007261206,"73.89787983338064,18.451161668702994","{""type"":""LineString"",""coordinates"":[[73.89790352178413,18.451137980299507],[73.89785614497715,18.451185357106485]]}",NULL,NULL,NULL,6530fe10a9627.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8386,17298,1,73.89666383,18.45073528,0.345305998,"73.89666382866824,18.450735277440202","{""type"":""LineString"",""coordinates"":[[73.89610320311901,18.449835118107643],[73.89600844950506,18.451161668702994],[73.89787983338064,18.451209045509973]]}",NULL,NULL,NULL,6530fe0fecf32.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8385,17298,1,73.89666383,18.45073528,0.345305998,"73.89666382866824,18.450735277440202","{""type"":""LineString"",""coordinates"":[[73.89610320311901,18.449835118107643],[73.89600844950506,18.451161668702994],[73.89787983338064,18.451209045509973]]}",NULL,NULL,NULL,6530fe09d418a.png,linestring
"UNDRI GANPATI CHOUK TE UNDRI SATHVAN TAKI DARMYAN  M S DAV JALVAHINI VIKSIT KARNE V TADNUSHANGIK KAME KARNE V GANPATI CHOUK , HOLE VASTI YETHIL APURNA NETWORK PURNA KARNE.",New,Water Supply,New pipeline,8384,17298,1,73.89787983,18.45116167,0.007261206,"73.89787983338064,18.451161668702994","{""type"":""LineString"",""coordinates"":[[73.89790352178413,18.451137980299507],[73.89785614497715,18.451185357106485]]}",NULL,NULL,NULL,6530fe0899f50.png,linestring
parimandal kra 4 madhil vividh udyananchi sthapatyavishayak durusti v dekhbhalichi kaame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8383,14925,1,73.90235345,18.48572385,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.90235344739997,18.4857238524]}",NULL,NULL,NULL,6530eb65e365c.png,point
sadesatara nali hadapsar yethe udyan vikasit karane,Maintenance Work,Garden,Development Of Garden Civil Work,8382,15228,1,73.93813067,18.49268595,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.93813066513331,18.492685947000002]}",NULL,NULL,NULL,6530e8a91e3a5.png,point
sadesatara nali hadapsar yethe udyan vikasit karane,Maintenance Work,Garden,Development Of Garden Civil Work,8381,15228,1,73.93813067,18.49268595,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.93813066513331,18.492685947000002]}",NULL,NULL,NULL,6530e8a902d7b.png,point
sadesatara nali hadapsar yethe udyan vikasit karane,Maintenance Work,Garden,Development Of Garden Civil Work,8380,15228,1,73.93747648,18.49175919,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.93747648193334,18.491759187466666]}",NULL,NULL,NULL,6530e888b4a05.png,point
prabhag kr. 28 madhye dais plot te giridhar bhavan yethe navyane zalelya bharat ratn doctor babasaheb ambedkar  uddan pulakhali flower bedchi nasadi hovu naye mhanun fencing jali lavane v tyamadhye flowerbed vidyut vishayak durusti karne.,New,Project Work,Fly Over,8379,17287,1,73.86939591,18.49338947,0.550045004,"73.86939591137856,18.49338946766028","{""type"":""LineString"",""coordinates"":[[73.86926619674787,18.496143124076475],[73.86926619674787,18.492785368122735],[73.86965534063997,18.491239910781626]]}",NULL,NULL,NULL,6530d6591201a.png,linestring
prabhag kr. 28 madhye dais plot te giridhar bhavan yethe navyane zalelya bharat ratn doctor babasaheb ambedkar  uddan pulakhali flower bedchi nasadi hovu naye mhanun fencing jali lavane v tyamadhye flowerbed vidyut vishayak durusti karne.,New,Project Work,Fly Over,8378,17287,1,73.86948578,18.49281594,0.545757274,"73.86948578470526,18.49281594372486","{""type"":""LineString"",""coordinates"":[[73.86967757709449,18.491228792554363],[73.86968869532176,18.491228792554363],[73.86927731497514,18.492729776138148],[73.86929955142966,18.496076413652563]]}",NULL,NULL,NULL,6530d658226d2.png,linestring
prabhag kr. 28 madhye dais plot te giridhar bhavan yethe navyane zalelya bharat ratn doctor babasaheb ambedkar  uddan pulakhali flower bedchi nasadi hovu naye mhanun fencing jali lavane v tyamadhye flowerbed vidyut vishayak durusti karne.,New,Project Work,Fly Over,8377,17287,1,73.86964978,18.49122879,0.002736523,"73.8696497811022,18.491228792554363","{""type"":""LineString"",""coordinates"":[[73.86965534063997,18.491239910781626],[73.86964422156443,18.4912176743271]]}",NULL,NULL,NULL,6530d657da95d.png,linestring
prabhag kr. 28 madhye dais plot te giridhar bhavan yethe navyane zalelya bharat ratn doctor babasaheb ambedkar  uddan pulakhali flower bedchi nasadi hovu naye mhanun fencing jali lavane v tyamadhye flowerbed vidyut vishayak durusti karne.,New,Project Work,Fly Over,8376,17287,1,73.86964978,18.49122879,0.002736523,"73.8696497811022,18.491228792554363","{""type"":""LineString"",""coordinates"":[[73.86965534063997,18.491239910781626],[73.86964422156443,18.4912176743271]]}",NULL,NULL,NULL,6530d6545d373.png,linestring
prabhag kr. 28 madhye dais plot te giridhar bhavan yethe navyane zalelya bharat ratn doctor babasaheb ambedkar  uddan pulakhali flower bedchi nasadi hovu naye mhanun fencing jali lavane v tyamadhye flowerbed vidyut vishayak durusti karne.,New,Project Work,Fly Over,8375,17287,1,73.86939591,18.49338947,0.550045004,"73.86939591137856,18.49338946766028","{""type"":""LineString"",""coordinates"":[[73.86926619674787,18.496143124076475],[73.86926619674787,18.492785368122735],[73.86965534063997,18.491239910781626]]}",NULL,NULL,NULL,6530d65382c3d.png,linestring
prabhag kr. 28 madhye dais plot te giridhar bhavan yethe navyane zalelya bharat ratn doctor babasaheb ambedkar  uddan pulakhali flower bedchi nasadi hovu naye mhanun fencing jali lavane v tyamadhye flowerbed vidyut vishayak durusti karne.,New,Project Work,Fly Over,8374,17287,1,73.86948578,18.49281594,0.545757274,"73.86948578470526,18.49281594372486","{""type"":""LineString"",""coordinates"":[[73.86967757709449,18.491228792554363],[73.86968869532176,18.491228792554363],[73.86927731497514,18.492729776138148],[73.86929955142966,18.496076413652563]]}",NULL,NULL,NULL,6530d6533026e.png,linestring
construction of culvert near cycle society in ward no. 20 (D),New,Road,Culvert,8372,17268,1,73.87100597,18.51784222,0.058981389,"73.87100597352914,18.51784222480195","{""type"":""LineString"",""coordinates"":[[73.87118295757217,18.517665240758923],[73.8710520378691,18.517905260214533],[73.87078292514616,18.51795617343239]]}",NULL,NULL,NULL,652fb698b6002.png,linestring
construction of culvert near cycle society in ward no. 20 (D),New,Road,Culvert,8371,17268,1,73.87100597,18.51784222,0.058981389,"73.87100597352914,18.51784222480195","{""type"":""LineString"",""coordinates"":[[73.87118295757217,18.517665240758923],[73.8710520378691,18.517905260214533],[73.87078292514616,18.51795617343239]]}",NULL,NULL,NULL,652fb696d73e6.png,linestring
construction of culvert near cycle society in ward no. 20 (D),New,Road,Culvert,8370,17268,1,73.87100597,18.51784222,0.058981389,"73.87100597352914,18.51784222480195","{""type"":""LineString"",""coordinates"":[[73.87118295757217,18.517665240758923],[73.8710520378691,18.517905260214533],[73.87078292514616,18.51795617343239]]}",NULL,NULL,NULL,652fb696b4eb9.png,linestring
"Rashtriy Aaroyg Abhiyanantargat Pune Manpachya Shurvir Tarun Mandal, Tadiwala Road Sweeper Chal,Dhole  Patil Ward Yethil Aaroyagvardhini Kendra Karyanivit Karnekami Durusti Vishyak  Kame Karne.",New,Building,Services,8369,14794,1,73.87090032,18.53768989,0.002293726,"73.87090031740821,18.537689891505515","{""type"":""LineString"",""coordinates"":[[73.87090497729841,18.537699211285908],[73.87089565751802,18.53768057172512]]}",NULL,NULL,NULL,652fb5ffbecb9.png,linestring
"Rashtriy Aaroyg Abhiyanantargat Pune Manpachya Shurvir Tarun Mandal, Tadiwala Road Sweeper Chal,Dhole  Patil Ward Yethil Aaroyagvardhini Kendra Karyanivit Karnekami Durusti Vishyak  Kame Karne.",New,Building,Services,8368,14794,1,73.87090032,18.53770387,0.001036314,"73.87090031740821,18.537703871176106","{""type"":""LineString"",""coordinates"":[[73.87090031740821,18.537699211285908],[73.87090031740821,18.537708531066304]]}",NULL,NULL,NULL,652fb5ffb6149.png,linestring
"Rashtriy Aaroyg Abhiyanantargat Pune Manpachya Shurvir Tarun Mandal, Tadiwala Road Sweeper Chal,Dhole  Patil Ward Yethil Aaroyagvardhini Kendra Karyanivit Karnekami Durusti Vishyak  Kame Karne.",New,Building,Services,8367,14794,1,73.87095717,18.5376582,0.05004296,"73.87095716806861,18.53765820425217","{""type"":""LineString"",""coordinates"":[[73.87089099762781,18.537685231615317],[73.8709236168592,18.537578054140774],[73.87105409378474,18.537610673372157],[73.87100749488276,18.537717850846697],[73.8709096371886,18.537699211285908]]}",NULL,NULL,NULL,652fb5ffb617c.png,linestring
"Rashtriy Aaroyg Abhiyanantargat Pune Manpachya Shurvir Tarun Mandal, Tadiwala Road Sweeper Chal,Dhole  Patil Ward Yethil Aaroyagvardhini Kendra Karyanivit Karnekami Durusti Vishyak  Kame Karne.",New,Building,Services,8366,14794,1,73.87113566,18.5376216,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.87113566365227,18.53762160227507]}",NULL,NULL,NULL,652fb5a2e29b4.png,point
"Rashtriy Aaroyg Abhiyanantargat Pune Manpachya Shurvir Tarun Mandal, Tadiwala Road Sweeper Chal,Dhole  Patil Ward Yethil Aaroyagvardhini Kendra Karyanivit Karnekami Durusti Vishyak  Kame Karne.",New,Building,Services,8365,14794,1,73.87113566,18.5376216,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.87113566365227,18.53762160227507]}",NULL,NULL,NULL,652fb5a2e7d35.png,point
"Rashtriy Aaroyg Abhiyanantargat Pune Manpachya Shurvir Tarun Mandal, Tadiwala Road Sweeper Chal,Dhole  Patil Ward Yethil Aaroyagvardhini Kendra Karyanivit Karnekami Durusti Vishyak  Kame Karne.",New,Building,Services,8364,14794,1,73.87112392,18.5376216,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.87112392146477,18.53762160227507]}",NULL,NULL,NULL,652fb5a2e032f.png,point
Prabhag kra 18 madhil shreemant bhairavsinh ghorpade udyan madhil shouchalay durusti karane v tadnushangik kame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8363,15894,1,73.86554943,18.51680181,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.86554943282104,18.51680181201208]}",NULL,NULL,NULL,652f7e0be3438.png,point
Prabhag kra 18 madhil shreemant bhairavsinh ghorpade udyan madhil shouchalay durusti karane v tadnushangik kame karane,Maintenance Work,Garden,Development Of Garden Civil Work,8362,15894,1,73.86656342,18.51150882,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.86656342473074,18.511508822756838]}",NULL,NULL,NULL,652f7e0bd0f24.png,point
PRABHAG KRA.10 BAVDHAN KOTHRUD ANTARGAT S.NO. 77/1 KOTHRUD YETHE AGNISHAMAK KENDRAMADHYE VIDYUT VISHAYAK KAME KARANE.,New,Electrical,Wiring of Various Building,8361,17259,1,73.78738449,18.50670278,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.78738449024902,18.50670278350942]}",NULL,NULL,NULL,652e842115a8e.png,point
PRABHAG KRA.10 BAVDHAN KOTHRUD ANTARGAT S.NO. 77/1 KOTHRUD YETHE AGNISHAMAK KENDRAMADHYE VIDYUT VISHAYAK KAME KARANE.,New,Electrical,Wiring of Various Building,8360,17259,1,73.78746967,18.50646705,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.78746967309434,18.50646704515018]}",NULL,NULL,NULL,652e8420d42c9.png,point
PRABHAG KRA.10 BAVDHAN KOTHRUD ANTARGAT S.NO. 77/1 KOTHRUD YETHE AGNISHAMAK KENDRAMADHYE VIDYUT VISHAYAK KAME KARANE.,New,Electrical,Wiring of Various Building,8359,17259,1,73.78738449,18.50670278,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.78738449024902,18.50670278350942]}",NULL,NULL,NULL,652e842081a97.png,point
PRABHAG KRA.10 BAVDHAN KOTHRUD ANTARGAT S.NO. 77/1 KOTHRUD YETHE AGNISHAMAK KENDRAMADHYE VIDYUT VISHAYAK KAME KARANE.,New,Electrical,Wiring of Various Building,8358,17259,1,73.78746967,18.50646705,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.78746967309434,18.50646704515018]}",NULL,NULL,NULL,652e84207c5a2.png,point
